"id","century"
"BK-BR-J-345-A",19
"BK-1980-817",18
"AK-NM-6357-B",18
"BK-1980-432",19
"BK-1980-385-A",17
"BK-1980-745",17
"RP-T-00-694(R)",17
"BK-BR-J-341",18
"BK-BR-J-20",20
"BK-1982-84",18
"RP-T-00-682",16
"BK-1975-330-E",19
"BK-NM-13033",17
"BK-BR-J-358",19
"BK-1968-263",18
"BK-1980-548-A",19
"BK-BR-J-18-E",19
"BK-BR-J-175-A",18
"AK-NM-6663-B",18
"BK-1980-707",19
"BK-BR-J-113",19
"BK-BR-J-401",19
"BK-1971-146-B",20
"BK-BR-J-372-B",20
"BK-BR-J-205",18
"AK-NM-6444-B",18
"BK-1983-96-C",20
"BK-1980-713-A",19
"BK-BR-J-241-B-1",19
"BK-1971-146-E",20
"AK-NM-6918-C",18
"BK-BR-J-340-B",19
"BK-1980-832",19
"AK-NM-6656-B",18
"BK-1980-709-B",19
"BK-1959-41-A",17
"BK-1967-152-B",17
"AK-NM-6737-B",17
"BK-1967-164",20
"AK-NM-6440-B",18
"BK-BR-J-238-A-1",18
"BK-1980-464",19
"BK-1975-332",19
"BK-BR-J-207-A",17
"BK-1975-328-D",20
"BK-1980-827",19
"BK-14635-B",16
"BK-BR-J-179-C-1",20
"BK-1983-84",16
"BK-BR-J-408",19
"BK-1980-545-A",19
"BK-BR-J-342",17
"BK-1980-388-F",18
"BK-NM-9192",16
"BK-BR-J-80",19
"BK-BR-J-114",19
"BK-BR-J-141",18
"AK-NM-6366-B",18
"BK-1983-89",19
"BK-1980-736-B",18
"BK-1959-59-D",17
"BK-1966-146",18
"RP-T-1951-5",16
"BK-1978-57",20
"RP-T-1963-440",16
"BK-1980-535-A",19
"BK-NM-1596",17
"BK-1983-95-D",20
"BK-BR-J-294",18
"BK-17254",16
"BK-BR-J-51",19
"BK-BR-J-367",19
"BK-1968-275",17
"BK-1968-281-A",18
"BK-1975-324-A",18
"RP-T-1884-A-405",16
"RP-T-00-660",16
"AK-NM-6406-C",18
"AK-NM-6533-B",18
"RP-T-00-672",16
"BK-1980-739-A",18
"BK-1980-727-A",18
"BK-1980-712-A",19
"BK-1980-538-A",19
"BK-NM-1999",17
"BK-1980-770-G",18
"BK-1983-93-B",20
"BK-1980-462",17
"BK-1980-395-B",16
"BK-BR-J-300",18
"BK-BR-J-171",19
"RP-T-00-679",16
"BK-1975-329",19
"BK-1980-823-A",19
"BK-1975-75",17
"BK-1978-346-A",20
"RP-T-00-685",16
"BK-1980-397",19
"BK-NM-179",18
"RP-T-00-692",16
"BK-BR-J-198",19
"AK-NM-6457-B",18
"RP-T-00-675",16
"BK-BR-J-84",17
"BK-1968-286",19
"BK-1980-655-A",19
"BK-16395",17
"RP-T-1959-261",16
"BK-1968-271-A",18
"BK-1980-717-A",19
"BK-1980-702-B",17
"BK-1989-33",18
"BK-BR-J-345-B",19
"BK-NM-9096",15
"BK-1967-160-A",20
"BK-BR-J-24",19
"BK-1978-53",20
"RP-T-00-684",16
"BK-1975-330-F",19
"BK-1978-348",20
"BK-1980-442",17
"BK-1971-148-C",20
"BK-BR-J-317",19
"BK-1976-37",18
"BK-BR-J-421",19
"BK-1967-157-D",18
"BK-1983-79",17
"BK-BR-J-316",17
"BK-1983-106",19
"BK-BR-J-327-B",19
"BK-NM-12965",17
"BK-BR-J-404",19
"BK-1967-151",16
"BK-1980-386-D",19
"BK-BR-J-176-A-1",18
"BK-1980-554-B",19
"BK-1980-713-B",19
"BK-1980-708",19
"BK-BR-J-52",19
"BK-1971-146-C",20
"BK-1971-145-A",20
"AK-NM-6921-D",18
"BK-1980-406-B",19
"BK-BR-J-203",17
"BK-1983-96-D",20
"BK-1980-757-B",19
"BK-1980-710-A",18
"BK-BR-J-409",19
"BK-1980-388-A",18
"BK-1980-837-B",19
"BK-17249",15
"BK-1980-448",17
"BK-BR-J-356",19
"BK-BR-J-287",19
"AK-NM-6485-B",18
"BK-1975-7",18
"BK-BR-J-212",19
"AK-NM-6441-B",18
"AK-NM-6656-C",18
"BK-1980-770-B",18
"BK-1959-41-B",17
"RP-T-00-661",16
"BK-BR-J-353",17
"BK-NM-8838",16
"BK-BR-J-177",18
"BK-1980-399-C",17
"BK-BR-J-326",19
"BK-BR-J-325-A",19
"BK-BR-J-179-D-1",20
"BK-1980-545-B",19
"BK-1980-472",17
"BK-1955-100-B",17
"BK-BR-J-254-A",19
"BK-1980-533-A",19
"BK-1983-88-A",18
"BK-BR-J-202-A",17
"BK-1980-388-G",18
"BK-1978-17",20
"BK-BR-J-222",19
"BK-1967-160-D",20
"BK-NM-1597",17
"BK-BR-J-71",20
"BK-1966-148",18
"BK-1980-542-B",19
"BK-1980-723-A",17
"BK-1980-712-B",19
"BK-BR-J-196",18
"BK-BR-J-195",18
"BK-1982-95-A",17
"BK-1980-535-B",19
"BK-14538",16
"AK-NM-6398-B",17
"AK-NM-6406-D",18
"BK-1983-91-A",18
"BK-1980-742",17
"BK-1980-739-B",18
"BK-1968-276",17
"BK-1980-393-B",17
"BK-1975-321-A",17
"BK-1975-324-B",18
"BK-1966-145-B",17
"AK-NM-6534-B",18
"BK-1980-457",18
"BK-1980-727-B",18
"BK-BR-J-76-A",18
"BK-1982-100",17
"BK-NM-5318",16
"BK-1980-770-H",18
"BK-1983-92-B",18
"BK-1980-659-B",19
"BK-16440-C",17
"BK-BR-J-218-A",18
"BK-1967-158-A",17
"BK-1982-102-B",17
"BK-1983-96-A",20
"BK-1980-734",17
"RP-T-1902-A-4587",16
"BK-BR-J-405",19
"BK-BR-J-169",19
"BK-1977-309-B",17
"AK-NM-6924-D",18
"BK-1980-484",18
"BK-BR-J-350",17
"BK-NM-8635",17
"BK-BR-J-297",19
"AK-NM-6839-B",18
"BK-1980-403",17
"BK-NM-1594",17
"BK-NM-1142",16
"BK-BR-J-200",19
"BK-1978-331-A",19
"BK-1980-388-J",18
"BK-1975-328-J",20
"BK-KOG-3-B",18
"BK-1978-336",20
"BK-1980-404-C",17
"BK-BR-J-83",17
"BK-1971-149-D",20
"AK-NM-6464-B",18
"BK-15310-D",17
"RP-T-1950-417",16
"BK-1953-55-A",17
"BK-1968-270",18
"AK-NM-6407-E",18
"BK-NM-119-D",18
"BK-1980-701-A",18
"BK-1984-166-A",19
"BK-1967-157-A",18
"BK-BR-J-197-C",19
"BK-1983-96-G",20
"BK-BR-J-213-B",19
"BK-NM-8842",18
"BK-BR-J-15",19
"BK-1971-147-B",20
"BK-1980-547-A",19
"BK-1980-556",19
"BK-1980-715",19
"BK-1980-705",19
"AK-NM-6730-B",17
"BK-1975-330-C",19
"BK-1975-330-I",19
"BK-1980-834",19
"BK-1980-826",19
"AK-NM-6443-B",18
"BK-1980-755-B",19
"RP-T-1956-69",16
"BK-1980-404-L",17
"AK-NM-6352-B",18
"BK-1980-552-A",19
"BK-BR-J-214-A",20
"BK-1975-330-L",19
"BK-1980-737-A",18
"BK-NM-11470",16
"BK-BR-J-136",18
"AK-NM-6350-C",17
"BK-1982-92",17
"BK-1973-454-A",20
"RP-T-00-668",16
"BK-1975-4",18
"BK-BR-J-77",19
"BK-1980-398-G",19
"BK-1975-328-B",20
"RP-T-1961-20",16
"BK-1984-15-D",19
"BK-1984-164",18
"BK-1980-388-D",18
"BK-17252",16
"AK-NM-6439-B",18
"AK-NM-6601-B",18
"BK-1983-82",19
"BK-1980-534-A",19
"BK-1983-85",18
"BK-1980-771",18
"BK-1955-102-A",18
"AK-NM-6467-B",18
"BK-1980-544-A",19
"BK-1980-450",18
"BK-1980-401-B",17
"BK-BR-J-407",19
"BK-BR-J-179-B",20
"RP-T-00-2023",16
"BK-1983-95-B",20
"BK-1980-657",19
"AK-NM-6778-B",17
"RP-T-00-686",16
"BK-1982-98",18
"BK-1973-450",20
"BK-1980-541-A",19
"BK-1980-481",17
"BK-15310-A",17
"BK-1980-725",17
"BK-BR-J-283",19
"BK-1968-273",18
"BK-BR-J-13",20
"BK-BR-J-75-B-1",19
"BK-BR-J-135",18
"BK-1961-65",16
"BK-BR-J-125",19
"BK-1980-537-A",19
"BK-1980-770-E",18
"BK-1980-770-K",18
"BK-1959-59-B",17
"BK-1966-145-E",17
"BK-1980-559",20
"BK-1980-729",19
"BK-BR-J-220",18
"BK-1968-280-A",17
"BK-NM-1600-A",17
"BK-BR-J-73-A",18
"BK-1967-158-B",17
"BK-1983-96-B",20
"BK-1980-388-M",18
"BK-1978-54",20
"BK-BR-J-75-A-1",19
"BK-1977-313",17
"BK-1980-485",18
"BK-1973-625",20
"RP-T-00-673",16
"BK-BR-J-82-A-1",17
"AK-NM-6455-B",18
"BK-1980-404-F",17
"BK-1980-770-N",18
"BK-NM-177",18
"BK-BR-J-89",17
"BK-1971-148-A",20
"RP-T-00-681",16
"BK-1975-328-K",20
"BK-1980-721",17
"BK-KOG-3-A",18
"BK-1968-269-A",18
"RP-T-00-678",16
"BK-BR-J-213-C",19
"BK-1980-701-B",18
"BK-BR-J-201",19
"BK-16164-B",17
"RP-T-00-688",16
"BK-1953-55-B",18
"BK-1967-157-B",18
"AK-NM-6407-F",18
"BK-BR-J-336-A",19
"BK-1980-386-B",19
"BK-1977-211",20
"RP-T-00-694(V)",17
"BK-1968-264",18
"BK-1980-548-B",19
"BK-1980-557",19
"BK-1980-706",19
"BK-16223",17
"BK-BR-J-2",20
"BK-BR-J-176-C",18
"BK-1980-756",19
"BK-BR-J-215",19
"BK-BR-J-214-B",20
"BK-1971-146-A",20
"AK-NM-6688-B",17
"AK-NM-6733-B",17
"BK-1975-330-D",19
"BK-BR-J-219",19
"AK-NM-6355-B",17
"BK-1980-552-B",19
"BK-BR-J-389",19
"BK-1980-404-M",17
"BK-1980-833",19
"BK-BR-J-218-B",18
"BK-1967-153-A",17
"BK-1978-74",20
"BK-1980-399-A",17
"BK-1980-759",19
"BK-BR-J-332",19
"BK-1966-144",17
"AK-NM-6378-B",18
"BK-NM-8344",18
"BK-1980-737-B",18
"BK-1982-93-A",17
"BK-1980-471",19
"RP-T-1953-122",16
"BK-1980-807",19
"BK-BR-J-238-A-2",18
"RP-T-00-663",16
"BK-BR-J-328-A",19
"BK-1975-333",19
"BK-1980-770-A",18
"BK-BR-J-133",18
"RP-T-00-670",16
"BK-1975-328-E",20
"BK-1980-421",17
"BK-BR-J-228",19
"RP-T-00-687",16
"BK-1984-15-E",19
"BK-1980-544-B",19
"BK-1980-387",18
"BK-1980-388-E",18
"BK-NM-8978",16
"BK-14635-C",16
"BK-1978-73",20
"RP-T-1918-378",16
"BK-BR-J-324",19
"BK-1966-145-F",17
"RP-T-00-659",16
"BK-15310-B",17
"BK-1980-744",17
"BK-1980-656-A",19
"BK-1968-274",19
"RP-T-1963-274",16
"BK-NM-2299",15
"BK-BR-J-310",19
"BK-BR-J-129",20
"BK-1982-105",17
"BK-1980-541-B",19
"BK-1983-90-A",18
"BK-1980-482",18
"BK-17253",16
"BK-NM-1595",17
"BK-1980-770-F",18
"BK-BR-J-384-A",19
"BK-1968-281-B",18
"BK-1980-726",19
"BK-1982-99-A",18
"BK-1975-323",17
"RP-T-00-691",16
"BK-BR-J-373",19
"BK-1980-538-B",19
"BK-1983-93-A",20
"BK-1961-52",17
"AK-NM-6833-B",18
"BK-NM-180",18
"BK-BR-J-164",20
"BK-BR-J-197-B-1",19
"BK-BR-J-76-B",18
"RP-T-00-676",16
"BK-1975-325",18
"BK-BR-J-210",18
"BK-1978-332-A",20
"BK-1975-330-A",19
"BK-KOG-40",17
"BK-1967-157-E",18
"AK-NM-6407-C",18
"RP-T-1963-282",16
"BK-1980-818",18
"BK-1968-287",19
"AK-NM-6457-C",18
"BK-16440-A",17
"RP-T-1888-A-1490",16
"BK-16495-B",17
"BK-1968-267",18
"BK-1980-699",18
"AK-NM-6363-B",18
"BK-1975-328-H",20
"BK-1980-719-A",19
"BK-1973-447",20
"BK-1983-80",19
"BK-NM-119-B",18
"BK-1980-754-B",18
"BK-BR-J-315-A",19
"AK-NM-6913-B",17
"BK-1971-144-A",20
"BK-1980-555-A",19
"BK-1980-400",17
"BK-BR-J-327-C",19
"BK-BR-J-399-A",19
"BK-1971-148-D",20
"RP-T-1911-68",16
"BK-BR-J-422",19
"BK-1967-155",18
"BK-BR-J-339",19
"BK-1983-96-E",20
"BK-1980-758",17
"AK-NM-6447-B",18
"BK-1980-404-I",17
"BK-1980-406-C",19
"BK-1980-746-A",17
"BK-BR-J-351",18
"BK-BR-J-176-A-2",18
"AK-NM-6350-D",17
"BK-1980-550-A",19
"BK-BR-J-347",19
"BK-BR-J-85-A-1",17
"BK-BR-J-329",19
"AK-NM-6723-B",17
"BK-1980-447",18
"BK-NM-8637",17
"BK-1980-533-B",19
"BK-BR-J-197-A-1",19
"BK-1980-770-C",18
"AK-NM-6897-A",17
"BK-1983-109",19
"BK-1980-388-B",18
"RP-T-00-690",16
"BK-1980-836",19
"BK-BR-J-69-A-1",20
"BK-17251-B",15
"BK-1982-87",16
"BK-BR-J-86",19
"BK-BR-J-428",19
"AK-NM-6368-B",18
"RP-T-00-671",16
"BK-14855",17
"BK-1980-399-E",17
"BK-BR-J-61",19
"BK-BR-J-28",19
"BK-1980-543-A",19
"BK-1983-88-D",18
"BK-1955-100-C",17
"AK-NM-6588-B",18
"BK-1982-91-A",18
"BK-1980-436",17
"BK-1955-101",18
"BK-1980-808",19
"BK-BR-J-381-A",19
"BK-1984-15-B",19
"BK-1980-479",19
"BK-BR-J-81",18
"BK-BR-J-334",19
"BK-1968-271-B",18
"BK-1982-96",17
"BK-1980-445",18
"BK-1980-697-A",18
"BK-1968-284",18
"BK-1967-161",18
"BK-1966-147",17
"BK-1980-731",17
"BK-1980-738",18
"BK-1980-723-B",17
"RP-T-1954-73",15
"RP-T-1956-71",16
"AK-NM-6800-B",18
"BK-1980-389-B",17
"BK-1980-394",17
"BK-1980-540-A",19
"BK-1983-91-B",18
"BK-1971-116",17
"RP-T-00-667",16
"RP-T-1902-A-4557",16
"BK-BR-J-424",19
"BK-1966-145-C",17
"AK-NM-6399-B",17
"BK-1980-741",17
"BK-1980-728-A",19
"BK-1980-539-A",19
"BK-1980-719-B",19
"BK-BR-J-241-A",19
"AK-NM-6359-B",18
"BK-1980-408",19
"BK-1980-733",17
"RP-T-1937-84",16
"BK-KOG-41",17
"BK-BR-J-402",19
"AK-NM-6406-E",18
"BK-1980-388-K",18
"BK-BR-J-354",19
"BK-1980-825",19
"BK-BR-J-298",19
"AK-NM-6458-B",17
"BK-1978-72",20
"BK-1980-404-D",17
"RP-T-00-677",16
"BK-1978-55",20
"BK-BR-J-209",17
"AK-NM-6365-B",18
"BK-1975-328-I",20
"BK-16440-B",17
"BK-1968-268",18
"AK-NM-6407-D",18
"BK-NM-119-C",18
"BK-1980-700",17
"BK-1980-822",18
"AK-NM-6918-B",18
"BK-BR-J-79-A",20
"BK-1983-81",19
"BK-1980-755-A",19
"BK-BR-J-361",19
"BK-1980-746-B",17
"BK-BR-J-179-E",20
"BK-1971-144-B",20
"BK-1980-547-B",19
"RP-T-00-664",16
"AK-NM-6451-B",18
"BK-1980-404-K",17
"BK-1977-213",20
"BK-1967-156",18
"BK-1975-330-J",19
"BK-BR-J-372-A",20
"BK-BR-J-206",17
"AK-NM-6724-B",17
"BK-1980-461",17
"BK-1980-835",19
"BK-BR-J-178",18
"RP-T-00-657",16
"BK-1980-550-B",19
"BK-BR-J-344",19
"BK-BR-J-8",19
"BK-NM-8949",18
"BK-BR-J-257-A",18
"AK-NM-6350-B",17
"BK-1982-91-B",18
"RP-T-1955-141(V)",16
"AK-NM-6368-C",18
"BK-1978-334",20
"BK-1975-328-C",20
"BK-17251-C",15
"BK-1980-398-A",19
"BK-1975-331-A",19
"BK-BR-J-327-A",19
"BK-NM-11625",16
"BK-BR-J-400",19
"BK-1980-534-B",19
"BK-1978-155",20
"BK-1984-15-C",19
"BK-1983-86",18
"BK-NM-5327",17
"BK-NM-8994",17
"BK-NM-12914",18
"BK-1960-96",19
"BK-17037-B",19
"BK-NM-12505",18
"BK-NM-7941",18
"BK-KOG-2656",19
"BK-1980-791",17
"BK-1968-285",18
"BK-1983-88-E",18
"BK-1980-736-A",18
"BK-1983-95-C",20
"BK-15781-A",18
"BK-1967-162",17
"BK-1966-145-D",17
"BK-1980-537-B",19
"BK-NM-7944-1",18
"BK-1980-730",19
"BK-15584",18
"BK-1968-280-B",17
"BK-1983-92-A",18
"BK-1980-740",18
"BK-1959-59-C",17
"BK-1980-419",17
"BK-17024-B",19
"BK-KOG-1514",19
"BK-1980-404-G",17
"BK-1980-770-O",18
"BK-1980-388-N",18
"BK-1980-823-B",19
"BK-1978-333",20
"BK-1975-328-L",20
"BK-1972-77",17
"BK-17138",19
"BK-15610",17
"BK-1960-88",19
"BK-14417",18
"BK-1968-265",18
"BK-1968-269-B",18
"BK-NM-178",18
"NG-KOG-1676",18
"BK-16597",19
"BK-NM-8778-A",15
"BK-NM-11559",15
"RP-T-00-665",16
"BK-1980-404-A",17
"BK-1980-406-A",19
"BK-15766",18
"BK-NM-9058-B",15
"BK-1962-41",17
"BK-NM-9020",15
"BK-1980-386-C",19
"BK-16224",17
"RP-T-1895-A-3097",17
"BK-BR-J-403",19
"BK-BR-J-19",20
"BK-1967-157-C",18
"BK-1982-86-A",16
"BK-BR-J-336-B",19
"BK-1980-753",17
"RP-T-1923-2",16
"BK-BR-J-291",19
"BK-BR-J-380",19
"BK-1971-145-B",20
"BK-1980-549-A",19
"BK-17026-B",19
"BK-NM-5883",17
"BK-1969-58-G",18
"BK-1980-710-B",18
"BK-1971-146-D",20
"BK-1967-153-B",17
"BK-1966-145-A",17
"BK-NM-8345",19
"BK-NM-7942",18
"AK-NM-6606",19
"BK-NM-8784-A",17
"BK-NM-12232-D-1",17
"BK-AM-10",16
"BK-1960-13-B",17
"BK-BR-J-69-B-6",17
"BK-15650",18
"BK-17152",18
"BK-BR-J-308-A",19
"BK-BR-J-175-B",18
"BK-15641",18
"BK-1984-15-F",19
"BK-1975-328-F",20
"BK-16114",16
"BK-1982-89",18
"BK-1967-160-E",20
"NG-VG-20-241-A",18
"BK-NM-1598",17
"BK-17165",18
"BK-14424",18
"BK-NM-8761-B",11
"BK-16088",18
"BK-1979-225",19
"BK-NM-8783",17
"BK-1978-421",19
"BK-1973-643",20
"BK-NM-12905-A",18
"BK-NM-9014-A",17
"BK-1963-66",18
"BK-15705",18
"BK-14416",19
"BK-1967-17-A",18
"BK-NM-3060",17
"BK-1960-114",19
"BK-15739-B",18
"BK-1959-23-B",17
"BK-NM-5028",18
"BK-17100",18
"BK-NM-11402",17
"BK-15649-A",18
"BK-15759",18
"BK-NM-9036-A",15
"BK-NM-8979",18
"BK-1967-11",20
"BK-17035-B",19
"BK-16242",18
"BK-NM-12502",18
"BK-NM-11444",18
"BK-KOG-2057",13
"RP-T-1960-40",18
"RP-T-1978-92",19
"BK-BFR-396",16
"BK-KOG-2080",15
"BK-KOG-2306",19
"RP-T-1956-140",18
"RP-T-1950-596",19
"BK-1984-159-37-A",20
"BK-NM-9980-B",18
"BK-KOG-2033",15
"RP-T-1980-12(R)",18
"BK-1986-48-B",20
"BK-1979-240-S",20
"BK-1979-240-Y",20
"BK-1984-63",19
"BK-1979-240-C",20
"RP-T-1956-154",18
"RP-T-1959-163",18
"RP-T-1956-134(R)",18
"BK-KOG-2063",15
"RP-T-1954-167",18
"BK-NM-9437",19
"BK-BFR-398",16
"BK-KOG-2299",19
"RP-T-1977-140",18
"BK-KOG-2098",13
"BK-KOG-2111",14
"RP-T-1956-136(R)",18
"RP-T-1953-159",18
"RP-T-1887-A-1148",17
"BK-1984-159-10-A",20
"BK-1984-159-22-A",20
"BK-KOG-2161",19
"BK-KOG-2251",17
"BK-KOG-2263",15
"RP-T-1956-135",18
"RP-T-1977-19",18
"RP-T-1897-A-3397",17
"BK-KOG-2152",18
"BK-KOG-2314-A",18
"RP-T-1905-214",17
"BK-KOG-2210",18
"BK-1984-121-A",20
"BK-1979-240-H",20
"BK-1984-104-A",20
"BK-KOG-2104",13
"BK-1978-712-A",19
"BK-1984-159-16-A",20
"BK-KOG-2257",15
"BK-NM-12980-B",19
"BK-1979-240-K",20
"BK-KOG-2143",17
"BK-KOG-2317",15
"BK-1979-238-I",19
"BK-NM-10297-1",19
"RP-T-1879-A-1(R)",17
"BK-KOG-2292",18
"RP-T-1956-142",18
"RP-T-1958-3",17
"BK-KOG-2020",15
"BK-BFR-386",15
"BK-1978-735-B",19
"BK-KOG-2046",14
"RP-T-1955-13",19
"BK-1978-701",19
"BK-KOG-TN-158",18
"BK-KOG-2241",18
"RP-T-1977-12",18
"RP-T-1905-211",17
"BK-BFR-399",17
"BK-KOG-2342",18
"BK-NM-8472-A",19
"RP-T-1898-A-3738",17
"RP-T-1885-A-461",17
"RP-T-1905-213",17
"BK-1984-99-A",20
"BK-KOG-2197",17
"BK-KOG-2271",16
"RP-T-1941-2",17
"BK-KOG-2167",16
"BK-KOG-2219",17
"RP-T-1989-5",19
"RP-T-1952-148",17
"BK-KOG-2322",18
"BK-1979-239",19
"RP-T-1956-151(V)",18
"RP-T-1888-A-1562(R)",17
"BK-1984-159-31-A",20
"BK-KOG-2191",16
"BK-1982-36",20
"BK-NM-12980-P",19
"BK-KOG-2122",15
"BK-KOG-2173",16
"BK-1979-93-B",20
"BK-NM-12186-6-B",18
"BK-KOG-2228",17
"BK-KOG-2234",17
"BK-NM-8413-B",15
"BK-NM-13111",19
"BK-KOG-2336",19
"BK-NM-8624-A",18
"BK-KOG-2027",15
"BK-KOG-2284",15
"BK-NM-12980-J",19
"RP-T-1983-494",18
"BK-KOG-2077",16
"BK-KOG-2128",15
"RP-T-1985-26(R)",19
"BK-KOG-2231",19
"BK-1984-157",19
"BK-1979-240-V",20
"BK-KOG-2131",15
"BK-KOG-2254",17
"BK-1974-134",19
"BK-1979-89-B",20
"RP-T-1888-A-1598",17
"RP-T-1897-A-3404",17
"BK-KOG-2108",15
"BK-KOG-2277",17
"RP-T-1956-160",18
"RP-T-FM-00-1",18
"BK-1984-159-13-A",20
"BK-KOG-2083",16
"BK-KOG-2303",15
"RP-T-1956-162(V)",18
"RP-T-1960-191(R)",19
"BK-1984-159-34-A",20
"BK-KOG-2060",13
"BK-KOG-2325",18
"RP-T-1948-380(R)",17
"BK-1974-71-B-1",19
"BK-BFR-397",17
"BK-KOG-2036",17
"BK-KOG-2348",19
"RP-T-1984-120",18
"BK-NM-11237",15
"RP-T-1956-149(V)",18
"RP-T-1991-14",18
"BK-NM-12186-10",18
"BK-KOG-83",19
"BK-NM-12980-W",19
"BK-KOG-2149",17
"BK-NM-5744",15
"BK-KOG-2248",17
"BK-KOG-2260",17
"RP-T-1956-138",18
"BK-1984-120-A",20
"BK-NM-11236",15
"BK-KOG-2200",18
"RP-T-1970-50",17
"BK-KOG-2213",17
"BK-1984-121-D",20
"BK-1979-240-F",20
"RP-T-1883-A-241",17
"BK-KOG-2054",13
"RP-T-1962-498",16
"BK-NM-10297-4",19
"BK-NM-8320",19
"RP-T-FM-113",19
"BK-KOG-2101",14
"RP-T-1940-617",18
"BK-1984-159-19-A",20
"BK-KOG-2207",17
"RP-T-1969-9",17
"BK-NM-12186-5",18
"RP-T-1968-47(R)",17
"BK-1984-159-48-A",20
"BK-KOG-2119",15
"RP-T-1985-34",19
"BK-KOG-2367",16
"BK-1975-154",19
"AK-RBK-16270-B",18
"BK-NM-1214",16
"AK-RBK-15921-C",18
"BK-1988-37-A",19
"BK-KOG-2043",15
"BK-KOG-2164",15
"BK-KOG-2170",16
"BK-KOG-2217",17
"BK-1967-5",15
"BK-BR-934",17
"BK-BFR-122",15
"BK-NM-3290",16
"BK-16120",16
"BK-NM-2479",16
"RP-T-1898-A-3676",17
"BK-1984-159-29-A",20
"AK-RBK-15932-D",18
"BK-NM-11076",16
"BK-BR-J-97-A",19
"BK-NM-14210",17
"BK-NM-10919",14
"BK-16508-1",17
"BK-NM-7206",17
"RP-T-1959-179",17
"RP-T-1922-18",17
"AK-RBK-15850-B",18
"BK-KOG-2176",16
"RP-T-1984-121",18
"BK-KOG-2486",17
"BK-BR-J-96-A-2",19
"BK-KOG-1337-B",15
"BK-NM-9978-B",18
"RP-T-1956-155",18
"RP-T-1897-A-3400",17
"BK-1984-159-40-A",20
"BK-NM-12186-9-A",18
"BK-KOG-2255",15
"BK-KOG-2328",15
"RP-T-1954-92",17
"AK-RBK-16290-D",17
"AK-RBK-1984-57-B",18
"AK-RBK-1984-20-B",18
"AK-RBK-15883-B",18
"BK-NM-12006-9",16
"BK-AM-40-C",17
"AK-RBK-15932-B",18
"BK-NM-10447",16
"BK-BR-J-97-H",19
"BK-1955-83",16
"BK-BR-J-100-C-2",19
"AK-RBK-15805-C",18
"AK-RBK-15621-E",18
"BK-NM-11537",16
"BK-NM-12186-11",18
"BK-KOG-2249",17
"AK-RBK-15971-B",19
"BK-BR-J-96-F",19
"BK-NM-29",16
"BK-KOG-1653",17
"BK-1966-42",17
"AK-RBK-16340-B",18
"BK-AM-51-1-G",17
"BK-AM-51-24-B-1",17
"RP-T-1957-344",16
"AK-RBK-15894-B",18
"RP-T-1899-A-4277",18
"BK-KOG-2208",17
"RP-T-1956-144(V)",18
"RP-T-1889-A-2029",17
"BK-KOG-2102",15
"BK-1978-282",20
"BK-BR-J-437-B-2",19
"AK-RBK-15802-E",18
"BK-1984-128",19
"RP-T-1898-A-3739",17
"BK-1984-101-B-1",20
"BK-NM-3314",16
"RP-T-1960-87",18
"BK-KOG-2095",15
"BK-KOG-2315",20
"BK-KOG-2379",18
"BK-NM-11020-5",19
"BK-1978-737-B",19
"BK-AM-37",17
"BK-NM-7545-A",16
"BK-KOG-2114",15
"BK-KOG-2297",18
"BK-1984-159-30-A",20
"BK-KOG-2089",15
"BK-KOG-2141",15
"BK-KOG-2195",17
"BK-KOG-2269",18
"BK-KOG-2321-A",17
"RP-T-1991-8",19
"BK-KOG-2075",16
"BK-KOG-2334",19
"BK-NM-9016",15
"BK-NM-9032",15
"RP-T-1956-149(R)",18
"BK-1972-43",19
"BK-1986-76",20
"BK-1984-159-43-A",20
"RP-T-1983-498",19
"BK-KOG-1255-A",17
"BK-1975-147",17
"BK-BR-J-437-J-2",19
"AK-RBK-16258-B",17
"BK-KOG-2225",17
"BK-KOG-2275",15
"BK-KOG-82",17
"RP-T-1952-114",18
"RP-T-1967-75",17
"RP-T-1892-A-2511",17
"BK-NM-12980-I",19
"BK-1982-44-A",20
"BK-KOG-2126",15
"BK-NM-9977-B",18
"RP-T-1985-31(R)",19
"BK-KOG-2180",15
"BK-NM-1196",15
"RP-T-1978-64",19
"BK-KOG-2081",16
"BK-KOG-2156",19
"AK-RBK-15803-B",18
"BK-NM-11964",16
"BK-17262",17
"BK-1975-149",18
"AK-RBK-15801-B",18
"AK-RBK-16277-B",18
"BK-NM-3934",16
"BK-NM-2501",16
"BK-16547-A",16
"BK-1966-2",17
"BK-BFR-362",17
"BK-NM-12980-V",19
"BK-NM-5160-7",19
"RP-T-1971-67",19
"RP-T-1948-724(R)",19
"BK-KOG-2162",17
"BK-NM-12006-19",15
"RP-T-1944-36",18
"BK-1975-157",18
"BK-BR-J-99-A-2",19
"BK-NM-12006-10",15
"BK-1971-50",16
"BK-17293-B",16
"AK-RBK-16297-E-1",18
"BK-KOG-2147",17
"RP-T-1953-158",18
"RP-T-1969-14",17
"BK-KOG-2258",17
"BK-1984-121-B",20
"BK-BFR-395",16
"BK-1984-103-A",20
"BK-AM-77-B",16
"BK-1979-240-N",20
"BK-AM-51-23",17
"BK-BR-J-96-C-2",19
"BK-KOG-2205",18
"RP-T-1956-143",18
"BK-1978-712-D",19
"BK-NM-1208",15
"BK-16222",17
"RP-T-1953-290(V)",18
